Customer_ID,Order_Date,Region,Category,Order_Value,Discount_Pct,Delivery_Days,Recency_Days,Frequency,Churn,Customer_Rating
C00173,2025-04-05,East,Beauty,39.89,4.12,3,21,8,0,3
C00573,2025-04-05,South,Home,85.36,5.11,4,16,3,1,3
C00120,2025-04-05,North,Home,158.09,11.95,1,39,4,0,4
C00130,2025-04-06,West,Electronics,225.82,15.09,5,30,3,0,4
C00431,2025-04-06,West,Fashion,94.54,7.41,4,138,4,0,4
C00301,2025-04-07,West,Sports,113.08,19.55,2,23,3,0,5
C00179,2025-04-07,South,Fashion,99.26,0.15,3,17,5,0,5
C00660,2025-04-07,West,Beauty,45.53,16.0,4,53,6,0,5
C00595,2025-04-07,North,Home,65.58,0.37,4,95,3,0,3
C00362,2025-04-08,East,Home,72.69,16.76,4,66,4,0,4
C00509,2025-04-08,West,Fashion,91.72,10.02,5,65,4,1,3
C00453,2025-04-08,North,Fashion,30.69,21.86,3,59,5,0,3
C00068,2025-04-08,East,Fashion,100.55,25.48,5,76,10,1,3
C00136,2025-04-08,North,Beauty,36.05,10.51,1,168,6,0,4
C00675,2025-04-09,East,Fashion,51.17,9.89,2,172,4,0,4
C00424,2025-04-09,East,Beauty,58.1,11.14,4,154,10,0,3
C00555,2025-04-09,North,Fashion,93.78,8.76,4,129,7,1,3
C00079,2025-04-09,North,Fashion,83.94,19.29,4,42,6,0,3
C00330,2025-04-10,West,Home,108.75,15.95,4,75,6,0,3
C00411,2025-04-11,South,Fashion,108.98,10.55,4,60,9,1,4
C00320,2025-04-11,North,Home,63.21,12.14,3,40,3,1,3
C00599,2025-04-11,West,Electronics,147.87,9.07,2,105,7,0,4
C00633,2025-04-11,West,Electronics,125.84,19.56,3,51,5,0,4
C00349,2025-04-11,West,Electronics,200.34,3.97,4,83,6,1,3
C00088,2025-04-11,North,Electronics,132.13,30.33,3,130,3,1,4
C00611,2025-04-11,South,Sports,61.89,10.86,4,73,5,0,4
C00195,2025-04-12,West,Beauty,93.42,15.04,4,29,7,0,5
C00011,2025-04-12,North,Beauty,37.14,10.17,4,86,5,0,4
C00333,2025-04-12,East,Beauty,50.56,12.52,5,172,7,0,4
C00111,2025-04-12,South,Home,97.43,20.22,6,105,8,0,4
C00305,2025-04-13,East,Fashion,49.04,6.91,4,67,7,0,4
C00033,2025-04-13,West,Fashion,62.55,18.35,4,76,10,0,3
C00354,2025-04-13,West,Fashion,57.41,9.07,4,39,5,0,4
C00343,2025-04-13,North,Fashion,103.76,9.2,5,55,4,0,4
C00627,2025-04-15,West,Fashion,65.27,9.39,1,44,5,0,4
C00461,2025-04-15,West,Home,84.12,4.09,4,63,12,0,4
C00494,2025-04-15,South,Fashion,71.01,9.08,5,67,4,1,3
C00365,2025-04-15,North,Electronics,140.7,8.4,4,62,3,0,4
C00205,2025-04-15,East,Beauty,50.06,5.95,3,33,2,0,5
C00261,2025-04-15,South,Fashion,61.72,14.75,5,85,4,0,4
C00145,2025-04-16,South,Home,149.52,0.0,4,36,6,0,4
C00226,2025-04-16,North,Home,113.67,4.78,5,54,7,0,4
C00240,2025-04-16,West,Beauty,59.65,4.42,2,32,7,0,4
C00207,2025-04-17,North,Electronics,90.3,6.24,6,65,7,0,3
C00085,2025-04-17,East,Beauty,37.78,11.53,1,39,5,0,4
C00161,2025-04-17,South,Fashion,69.16,15.15,3,66,6,0,4
C00350,2025-04-17,West,Home,69.81,18.76,4,25,8,0,4
C00533,2025-04-17,South,Electronics,129.52,3.62,5,66,7,0,3
C00158,2025-04-17,South,Home,117.75,2.94,2,96,4,1,4
C00082,2025-04-18,West,Beauty,46.02,8.81,3,28,11,0,4
C00532,2025-04-18,North,Beauty,71.87,5.53,2,73,8,0,4
C00370,2025-04-18,East,Fashion,72.17,6.67,2,96,3,0,4
C00590,2025-04-18,South,Fashion,81.07,14.34,7,120,8,0,3
C00278,2025-04-19,West,Beauty,35.34,8.83,3,30,1,0,4
C00142,2025-04-19,West,Electronics,106.68,3.58,2,51,6,0,4
C00165,2025-04-20,North,Electronics,265.13,17.63,5,30,6,0,3
C00195,2025-04-20,West,Sports,46.31,28.28,6,2,8,0,3
C00185,2025-04-20,South,Home,68.88,7.16,4,52,3,0,4
C00314,2025-04-20,East,Electronics,144.96,7.24,6,44,4,0,3
C00215,2025-04-20,East,Electronics,156.12,10.86,3,57,6,1,3
C00686,2025-04-21,South,Fashion,62.89,8.02,4,30,4,0,4
C00231,2025-04-21,West,Home,80.22,8.22,4,33,2,0,4
C00517,2025-04-21,North,Sports,81.17,6.75,3,133,3,0,4
C00413,2025-04-21,East,Sports,128.75,17.59,5,65,7,0,4
C00642,2025-04-22,North,Electronics,127.43,12.5,3,17,4,0,4
C00045,2025-04-22,North,Electronics,285.97,10.25,2,125,6,0,4
C00122,2025-04-22,South,Fashion,83.22,13.09,2,38,5,0,5
C00337,2025-04-22,North,Home,94.3,6.37,5,55,7,1,3
C00010,2025-04-22,East,Home,106.15,17.94,7,105,6,0,4
C00261,2025-04-22,North,Beauty,52.64,12.49,4,103,4,0,3
C00193,2025-04-23,North,Electronics,203.76,20.22,3,83,2,1,3
C00566,2025-04-23,North,Fashion,77.29,14.96,4,88,7,1,3
C00188,2025-04-23,West,Home,100.28,7.06,4,91,6,0,4
C00256,2025-04-23,West,Beauty,42.83,20.18,3,32,7,0,3
C00340,2025-04-24,West,Beauty,43.68,16.95,4,62,6,0,3
C00428,2025-04-24,North,Home,163.72,12.3,3,27,4,0,4
C00648,2025-04-24,West,Home,139.93,17.55,6,42,5,1,4
C00618,2025-04-24,South,Electronics,185.44,0.46,2,164,4,1,4
C00672,2025-04-24,South,Electronics,195.34,21.01,2,38,3,0,3
C00018,2025-04-24,North,Electronics,123.74,8.77,5,19,9,0,4
C00687,2025-04-25,East,Electronics,123.45,10.4,3,10,10,0,5
C00028,2025-04-25,East,Fashion,56.23,14.29,3,95,2,0,5
C00372,2025-04-25,North,Home,149.19,7.62,5,16,8,0,3
C00392,2025-04-25,North,Fashion,47.02,21.99,4,110,8,0,4
C00010,2025-04-26,North,Beauty,54.34,11.93,4,79,7,0,3
C00101,2025-04-26,East,Beauty,73.36,15.44,5,106,9,0,4
C00427,2025-04-26,South,Home,62.54,15.88,4,180,5,0,4
C00592,2025-04-26,East,Electronics,116.85,22.59,5,46,9,0,4
C00498,2025-04-27,North,Beauty,76.53,21.38,3,27,7,1,3
C00206,2025-04-27,North,Electronics,200.04,12.41,2,46,9,0,5
C00108,2025-04-27,West,Electronics,96.78,8.14,5,56,10,0,4
C00328,2025-04-27,North,Fashion,49.57,6.84,5,53,7,0,3
C00455,2025-04-27,West,Beauty,88.11,25.04,4,128,5,0,3
C00045,2025-04-27,South,Home,109.38,19.93,3,70,5,0,4
C00011,2025-04-28,West,Home,169.14,22.79,3,88,5,0,3
C00648,2025-04-28,North,Sports,83.41,29.31,5,27,8,0,4
C00694,2025-04-28,North,Sports,126.56,12.97,3,14,4,0,4
C00359,2025-04-29,South,Beauty,45.58,9.54,5,14,5,0,3
C00339,2025-04-29,West,Beauty,45.89,13.9,2,32,7,0,3
C00422,2025-04-29,North,Sports,61.33,19.65,4,52,7,1,3
C00035,2025-04-29,South,Sports,44.29,8.07,4,35,3,1,3
C00429,2025-05-01,South,Home,84.61,23.49,4,53,4,0,4
C00215,2025-05-01,South,Sports,44.01,21.33,3,27,8,0,3
C00432,2025-05-01,South,Fashion,44.5,19.63,4,59,6,1,3
C00481,2025-05-01,West,Electronics,193.05,15.21,4,112,7,0,4
C00440,2025-05-02,South,Home,151.7,0.0,4,74,10,0,4
C00472,2025-05-02,North,Electronics,79.8,4.62,2,92,6,1,5
C00236,2025-05-03,North,Beauty,39.23,14.32,1,121,5,0,5
C00091,2025-05-03,East,Home,37.52,7.53,3,92,8,1,4
C00648,2025-05-03,South,Fashion,39.5,14.07,3,84,5,1,4
C00226,2025-05-05,North,Beauty,37.76,24.99,2,49,6,0,3
C00618,2025-05-06,West,Home,61.43,12.07,5,56,4,0,3
C00164,2025-05-06,North,Electronics,115.11,8.11,1,132,3,0,4
C00015,2025-05-06,East,Home,77.16,9.1,3,76,6,0,4
C00257,2025-05-06,West,Fashion,63.76,12.91,1,112,4,0,4
C00026,2025-05-07,West,Home,65.21,5.88,4,53,3,0,3
C00359,2025-05-07,North,Beauty,35.83,21.72,2,55,3,1,5
C00426,2025-05-08,East,Sports,70.2,5.84,2,79,7,0,5
C00657,2025-05-08,West,Electronics,191.68,12.51,3,34,3,0,5
C00445,2025-05-08,North,Home,99.72,11.57,3,91,12,0,4
C00700,2025-05-08,South,Beauty,43.93,15.77,1,28,5,0,5
C00316,2025-05-08,West,Fashion,50.73,24.42,4,33,5,1,4
C00410,2025-05-08,West,Electronics,86.55,6.16,5,135,7,0,4
C00341,2025-05-08,East,Sports,183.89,11.76,3,74,4,1,4
C00278,2025-05-09,East,Electronics,124.06,14.65,3,32,4,0,3
C00630,2025-05-09,North,Sports,100.29,8.84,5,37,4,0,3
C00625,2025-05-09,West,Electronics,254.69,6.14,3,26,6,1,4
C00661,2025-05-10,South,Home,66.97,19.77,5,38,3,0,4
C00247,2025-05-10,South,Sports,59.35,5.03,4,58,2,0,3
C00562,2025-05-10,North,Fashion,52.15,8.95,2,58,3,0,5
C00240,2025-05-11,West,Electronics,113.92,0.0,1,123,2,1,3
C00378,2025-05-11,West,Home,94.71,8.13,4,6,3,0,3
C00225,2025-05-11,West,Fashion,37.38,11.75,3,50,9,0,4
C00286,2025-05-11,West,Fashion,73.87,0.0,6,28,7,0,4
C00113,2025-05-11,North,Fashion,40.48,6.46,4,76,6,1,3
C00308,2025-05-11,West,Fashion,64.32,11.65,2,52,6,0,5
C00471,2025-05-12,South,Fashion,28.03,6.23,4,92,4,1,3
C00368,2025-05-12,East,Home,128.33,20.81,5,35,10,0,5
C00060,2025-05-12,South,Home,67.87,19.89,3,70,7,0,4
C00353,2025-05-12,North,Home,115.19,14.16,4,76,6,0,4
C00048,2025-05-12,West,Fashion,54.72,13.52,3,90,6,0,3
C00236,2025-05-12,West,Electronics,185.05,8.77,5,55,6,0,3
C00349,2025-05-12,West,Sports,70.9,20.42,2,31,4,0,4
C00378,2025-05-12,East,Beauty,74.22,0.0,1,69,7,0,4
C00282,2025-05-13,East,Fashion,45.19,9.81,4,62,4,0,4
C00474,2025-05-13,North,Home,98.22,7.69,4,76,2,0,4
C00374,2025-05-13,West,Beauty,51.29,10.37,5,42,4,0,3
C00616,2025-05-13,South,Beauty,29.88,15.67,2,16,6,0,3
C00125,2025-05-13,North,Home,97.41,6.95,3,78,3,1,3
C00652,2025-05-13,North,Beauty,48.09,15.46,2,166,5,0,4
C00130,2025-05-13,East,Beauty,50.99,10.4,3,9,5,0,5
C00224,2025-05-14,West,Electronics,159.02,16.5,1,44,6,0,4
C00382,2025-05-14,East,Beauty,53.47,22.5,3,64,8,0,4
C00129,2025-05-15,East,Electronics,73.26,21.13,5,62,6,0,3
C00180,2025-05-15,West,Electronics,190.65,10.56,4,76,7,0,4
C00213,2025-05-15,North,Fashion,46.91,3.32,2,102,9,0,3
C00199,2025-05-15,West,Home,91.26,10.56,6,84,4,0,3
C00462,2025-05-16,East,Home,119.36,17.35,5,57,7,0,5
C00196,2025-05-16,West,Sports,72.8,0.0,6,32,6,0,4
C00305,2025-05-16,East,Fashion,49.5,15.89,5,89,6,0,3
C00198,2025-05-17,East,Electronics,141.15,12.71,4,178,6,0,4
C00173,2025-05-17,West,Electronics,165.31,11.89,2,104,8,0,4
C00175,2025-05-17,East,Fashion,55.88,12.8,6,106,5,0,3
C00105,2025-05-18,East,Beauty,62.19,11.3,5,49,3,0,4
C00513,2025-05-18,North,Beauty,45.27,9.42,2,55,4,1,4
C00662,2025-05-19,North,Beauty,98.28,5.59,4,50,12,0,3
C00329,2025-05-19,North,Fashion,63.87,29.88,3,87,5,0,2
C00581,2025-05-19,East,Electronics,213.71,13.0,7,72,8,0,2
C00143,2025-05-19,West,Beauty,55.47,19.49,6,105,8,0,4
C00474,2025-05-20,South,Home,69.45,15.1,4,21,5,0,2
C00596,2025-05-20,East,Beauty,48.07,10.49,5,23,3,0,3
C00302,2025-05-20,East,Fashion,136.49,0.0,1,44,4,0,4
C00037,2025-05-20,South,Home,72.63,12.33,3,107,4,1,4
C00046,2025-05-21,West,Electronics,100.74,14.19,3,49,7,0,3
C00235,2025-05-21,North,Fashion,100.63,24.94,2,17,9,0,3
C00146,2025-05-22,West,Home,85.44,17.68,6,29,5,0,3
C00038,2025-05-23,South,Fashion,123.3,15.46,4,24,8,0,4
C00099,2025-05-23,West,Beauty,103.47,12.99,5,85,7,0,3
C00316,2025-05-23,South,Fashion,55.77,1.91,2,21,8,1,2
C00378,2025-05-23,North,Home,64.1,9.02,4,45,2,0,4
C00152,2025-05-23,East,Fashion,75.74,9.24,2,49,5,0,5
C00522,2025-05-24,North,Electronics,264.5,10.11,3,21,4,0,4
C00151,2025-05-25,South,Home,67.8,18.15,6,46,8,0,3
C00093,2025-05-25,North,Home,119.44,16.2,3,110,6,0,3
C00559,2025-05-26,East,Fashion,89.44,2.12,4,21,3,1,3
C00347,2025-05-26,South,Fashion,54.85,13.56,3,17,5,1,4
C00395,2025-05-26,North,Electronics,124.37,24.94,4,26,4,0,4
C00265,2025-05-26,North,Home,128.55,10.57,2,35,9,0,4
C00308,2025-05-26,East,Home,88.02,9.46,5,54,3,0,3
C00079,2025-05-27,East,Fashion,43.44,7.3,4,20,6,0,5
C00129,2025-05-27,South,Electronics,145.15,12.02,5,72,6,0,3
C00331,2025-05-27,North,Fashion,122.14,13.84,2,64,6,0,4
C00650,2025-05-28,West,Beauty,47.64,11.32,2,29,10,0,5
C00027,2025-05-28,North,Home,86.76,23.38,4,35,3,1,4
C00485,2025-05-28,West,Beauty,48.97,9.94,2,32,4,0,4
C00045,2025-05-29,East,Beauty,48.11,16.53,5,61,3,0,4
C00313,2025-05-29,East,Fashion,79.15,5.75,6,108,4,1,4
C00100,2025-05-29,North,Beauty,109.68,30.3,6,147,5,1,3
C00600,2025-05-29,East,Fashion,66.02,23.53,1,106,8,0,3
C00552,2025-05-29,South,Home,55.74,12.42,5,44,9,0,3
C00363,2025-05-29,West,Electronics,142.77,12.92,2,107,4,1,4
C00051,2025-05-29,West,Fashion,50.76,8.76,4,41,7,0,4
C00260,2025-05-30,South,Electronics,118.05,12.2,4,102,8,0,4
C00687,2025-05-30,South,Fashion,72.3,3.15,5,62,4,1,3
C00006,2025-05-31,East,Fashion,54.29,21.68,2,131,3,0,3
C00614,2025-05-31,West,Electronics,218.06,9.72,2,17,2,0,4
C00135,2025-06-01,East,Beauty,77.57,10.43,3,87,5,0,4
C00123,2025-06-01,West,Electronics,157.85,18.95,2,21,4,0,5
C00282,2025-06-01,South,Electronics,140.29,17.89,3,92,10,0,4
C00536,2025-06-02,West,Fashion,72.87,5.83,4,33,6,0,4
C00306,2025-06-02,North,Sports,85.42,3.59,3,78,8,0,4
C00076,2025-06-02,East,Sports,67.84,17.79,3,73,8,0,3
C00565,2025-06-03,West,Home,70.73,13.95,3,61,4,0,3
C00499,2025-06-03,East,Sports,87.72,20.11,2,55,8,0,3
C00223,2025-06-03,West,Home,85.14,16.68,2,50,2,0,4
C00197,2025-06-03,North,Electronics,100.0,21.79,2,65,7,0,4
C00534,2025-06-04,West,Home,68.58,14.01,7,33,9,0,3
C00257,2025-06-04,East,Home,48.44,10.18,4,111,6,0,4
C00261,2025-06-04,South,Electronics,132.41,13.09,4,46,5,0,3
C00069,2025-06-05,South,Electronics,158.82,14.96,3,32,3,0,4
C00136,2025-06-05,West,Sports,75.91,2.37,2,40,6,0,4
C00359,2025-06-05,East,Beauty,55.79,13.65,4,60,8,0,2
C00576,2025-06-05,North,Sports,65.24,13.13,6,36,8,0,3
C00302,2025-06-05,North,Beauty,88.68,7.93,5,33,2,0,3
C00661,2025-06-06,South,Electronics,126.68,8.34,5,98,6,0,5
C00514,2025-06-06,South,Fashion,107.4,13.47,6,46,4,0,3
C00534,2025-06-06,West,Sports,53.87,8.59,1,82,5,0,4
C00423,2025-06-06,North,Sports,47.1,6.3,4,40,5,0,3
C00153,2025-06-07,West,Electronics,145.13,5.47,6,84,5,0,4
C00195,2025-06-07,South,Beauty,50.88,0.0,2,55,4,0,3
C00699,2025-06-07,South,Sports,75.92,23.44,4,55,7,0,4
C00438,2025-06-08,West,Electronics,190.87,10.74,4,134,7,0,4
C00395,2025-06-08,South,Fashion,88.33,12.13,2,94,5,1,4
C00395,2025-06-08,South,Fashion,46.95,13.92,3,94,9,1,4
C00510,2025-06-08,East,Sports,92.72,3.37,2,39,8,0,4
C00338,2025-06-08,North,Home,87.77,15.69,4,51,10,0,3
C00016,2025-06-10,West,Fashion,63.25,17.98,5,55,6,0,2
C00465,2025-06-10,South,Electronics,107.41,24.12,4,44,4,1,3
C00544,2025-06-10,South,Sports,81.67,7.9,4,51,6,1,3
C00605,2025-06-11,South,Fashion,57.49,6.0,5,44,6,0,3
C00012,2025-06-11,East,Electronics,173.46,9.12,6,60,5,0,3
C00414,2025-06-12,East,Beauty,37.58,10.62,4,53,6,1,2
C00380,2025-06-12,South,Fashion,40.86,13.74,3,107,7,0,4
C00156,2025-06-13,North,Sports,117.43,8.51,2,72,4,0,4
C00018,2025-06-13,North,Electronics,153.35,13.9,3,52,4,0,4
C00667,2025-06-13,East,Fashion,58.15,8.18,6,106,7,0,3
C00589,2025-06-13,East,Electronics,118.5,20.05,4,37,6,0,3
C00339,2025-06-13,North,Electronics,257.77,0.0,4,12,3,0,4
C00336,2025-06-14,South,Fashion,102.66,4.99,4,61,4,0,4
C00438,2025-06-14,West,Home,77.33,13.14,5,171,3,0,3
C00175,2025-06-14,West,Beauty,35.44,13.71,3,81,3,0,4
C00384,2025-06-14,South,Home,102.94,15.47,2,59,9,0,4
C00417,2025-06-14,South,Fashion,59.54,2.4,6,66,3,0,4
C00426,2025-06-15,West,Electronics,213.51,8.51,4,52,4,0,3
C00305,2025-06-15,East,Electronics,139.06,9.59,3,60,6,0,4
C00029,2025-06-15,North,Sports,152.85,7.26,2,61,8,0,3
C00418,2025-06-16,West,Electronics,183.26,0.07,4,77,8,0,2
C00518,2025-06-16,South,Electronics,109.91,10.34,2,26,7,0,5
C00223,2025-06-16,North,Electronics,104.68,14.11,3,35,3,1,3
C00434,2025-06-16,North,Sports,138.59,22.74,3,75,3,1,3
C00204,2025-06-16,West,Beauty,30.46,12.17,4,53,3,0,4
C00376,2025-06-17,South,Fashion,89.48,15.39,6,161,6,0,4
C00560,2025-06-17,West,Beauty,45.29,23.14,4,118,4,0,3
C00439,2025-06-17,North,Fashion,59.67,9.49,1,32,5,0,4
C00534,2025-06-17,East,Electronics,134.67,17.5,3,79,9,0,4
C00567,2025-06-17,South,Home,136.11,11.32,6,73,5,0,4
C00111,2025-06-17,West,Fashion,33.59,9.82,5,47,4,0,4
C00178,2025-06-17,North,Fashion,110.58,20.78,3,75,6,0,3
C00326,2025-06-17,South,Sports,51.34,20.93,2,42,3,0,5
C00092,2025-06-18,South,Fashion,98.73,20.36,2,15,8,0,4
C00454,2025-06-18,East,Beauty,78.57,13.25,4,96,5,0,4
C00114,2025-06-18,South,Fashion,49.63,13.28,5,134,6,1,4
C00634,2025-06-18,South,Fashion,47.72,6.74,5,36,8,0,3
C00070,2025-06-19,East,Home,95.93,0.0,3,50,4,1,4
C00399,2025-06-20,West,Beauty,68.31,0.0,4,16,7,0,4
C00214,2025-06-20,North,Home,124.52,8.3,4,63,6,0,4
C00493,2025-06-20,East,Beauty,55.97,9.73,5,18,5,0,4
C00657,2025-06-20,South,Fashion,58.25,9.11,4,104,5,0,4
C00174,2025-06-22,West,Home,127.43,14.31,5,73,4,1,3
C00050,2025-06-23,West,Fashion,108.31,2.51,4,46,5,0,4
C00627,2025-06-24,South,Electronics,116.89,2.6,4,33,4,0,5
C00309,2025-06-24,North,Electronics,284.7,3.19,3,15,6,0,4
C00428,2025-06-25,South,Home,65.85,11.22,5,49,2,0,4
C00506,2025-06-25,East,Electronics,174.95,7.45,4,62,8,0,3
C00657,2025-06-26,West,Fashion,64.86,18.81,3,108,3,1,2
C00192,2025-06-26,East,Home,86.35,6.84,5,35,5,1,4
C00100,2025-06-26,South,Electronics,185.66,19.1,6,35,3,0,3
C00422,2025-06-26,West,Electronics,149.77,16.8,4,62,7,0,3
C00171,2025-06-26,North,Fashion,71.13,7.9,2,124,2,0,3
C00041,2025-06-27,South,Fashion,57.73,23.86,4,49,4,0,3
C00311,2025-06-27,West,Electronics,104.18,21.73,4,38,7,0,3
C00574,2025-06-27,East,Fashion,50.16,21.38,6,66,5,0,3
C00046,2025-06-27,East,Electronics,112.57,8.55,3,54,5,0,3
C00252,2025-06-28,West,Sports,67.1,5.67,3,153,4,0,3
C00477,2025-06-28,South,Electronics,89.54,17.56,4,54,3,0,3
C00499,2025-06-28,East,Home,149.76,5.34,3,66,6,0,4
C00123,2025-06-28,South,Electronics,191.42,8.59,4,62,7,0,3
C00316,2025-06-28,East,Fashion,94.4,3.28,2,118,7,0,5
C00056,2025-06-28,West,Beauty,34.56,19.87,4,31,11,0,3
C00419,2025-06-29,West,Electronics,89.01,20.75,2,163,7,1,4
C00210,2025-06-29,South,Beauty,55.71,20.11,6,72,6,0,4
C00551,2025-06-29,West,Electronics,167.78,17.87,5,45,6,0,4
C00019,2025-06-29,South,Fashion,45.48,7.95,4,54,7,0,3
C00363,2025-06-29,South,Home,75.48,9.31,2,180,6,0,5
C00382,2025-06-29,North,Electronics,192.82,12.9,5,54,4,0,4
C00034,2025-06-29,West,Beauty,66.3,10.37,3,21,5,0,4
C00525,2025-06-29,North,Fashion,82.18,3.48,7,85,5,1,3
C00556,2025-06-29,East,Home,85.19,0.76,4,108,5,1,4
C00168,2025-06-30,East,Fashion,55.81,16.47,2,126,9,0,4
C00178,2025-06-30,North,Fashion,77.6,15.78,4,128,7,1,3
C00607,2025-07-01,North,Sports,55.73,24.11,6,179,7,1,3
C00148,2025-07-01,South,Sports,47.24,3.52,4,33,6,0,4
C00533,2025-07-01,South,Beauty,44.65,11.61,1,64,6,0,4
C00415,2025-07-01,West,Home,159.62,12.12,3,88,7,0,3
C00436,2025-07-01,South,Electronics,184.92,20.42,5,26,7,0,4
C00622,2025-07-02,North,Fashion,94.04,3.76,6,41,4,1,3
C00054,2025-07-02,West,Home,101.6,9.92,6,45,5,0,4
C00104,2025-07-03,East,Fashion,28.65,20.04,5,42,6,0,4
C00236,2025-07-03,South,Electronics,88.4,6.36,1,57,8,0,4
C00004,2025-07-03,South,Home,97.3,12.51,4,107,4,0,4
C00377,2025-07-03,South,Beauty,59.57,1.48,5,93,2,0,4
C00474,2025-07-04,West,Home,58.12,15.16,3,40,4,0,4
C00265,2025-07-04,West,Sports,49.76,21.69,3,158,3,0,5
C00614,2025-07-04,North,Electronics,216.37,0.0,5,79,3,0,4
C00126,2025-07-04,South,Beauty,50.45,7.29,2,76,5,0,3
C00462,2025-07-04,West,Home,118.93,9.76,4,37,5,0,4
C00608,2025-07-04,North,Sports,121.49,1.24,3,74,5,0,4
C00563,2025-07-05,West,Beauty,73.64,12.68,6,125,5,0,4
C00517,2025-07-05,West,Fashion,57.24,19.79,4,100,4,1,3
C00379,2025-07-05,West,Home,137.61,23.85,2,177,4,0,4
C00663,2025-07-06,West,Home,64.98,8.03,7,19,8,0,4
C00477,2025-07-06,West,Electronics,183.57,11.23,5,74,4,0,4
C00154,2025-07-06,South,Sports,117.67,0.0,4,39,8,0,4
C00047,2025-07-06,South,Sports,50.57,16.69,5,55,5,0,3
C00396,2025-07-06,East,Home,76.32,16.96,4,122,6,1,3
C00327,2025-07-06,North,Electronics,210.11,8.24,5,38,9,0,4
C00517,2025-07-07,North,Sports,83.83,13.35,3,78,6,0,4
C00165,2025-07-07,North,Fashion,29.64,6.64,4,49,2,0,4
C00499,2025-07-07,West,Fashion,49.85,12.05,2,120,5,0,4
C00597,2025-07-08,North,Sports,74.62,4.25,4,69,6,0,3
C00450,2025-07-08,South,Home,141.73,7.2,3,15,4,0,4
C00279,2025-07-08,North,Fashion,114.95,0.0,4,52,4,0,3
C00362,2025-07-09,South,Beauty,16.47,15.64,5,15,3,0,3
C00690,2025-07-09,West,Electronics,226.11,15.72,4,20,3,0,3
C00122,2025-07-09,West,Fashion,92.03,7.2,4,33,6,0,2
C00007,2025-07-10,West,Fashion,68.13,13.3,5,44,6,1,3
C00273,2025-07-10,East,Home,58.37,13.11,5,89,4,1,2
C00312,2025-07-11,East,Fashion,28.51,14.16,2,53,4,1,4
C00694,2025-07-11,North,Home,122.22,7.31,6,39,6,0,2
C00489,2025-07-11,East,Beauty,43.71,16.55,4,96,7,0,4
C00103,2025-07-11,East,Sports,123.78,8.99,2,93,5,0,4
C00360,2025-07-11,North,Electronics,148.89,28.52,4,41,9,0,4
C00667,2025-07-11,West,Electronics,176.18,24.43,4,124,6,0,3
C00337,2025-07-11,East,Fashion,72.9,5.32,1,48,7,0,4
C00618,2025-07-12,North,Home,84.38,11.19,4,53,6,0,4
C00448,2025-07-12,West,Sports,91.75,0.99,5,67,8,0,4
C00059,2025-07-13,East,Electronics,305.59,16.07,3,180,5,0,3
C00259,2025-07-13,East,Fashion,67.93,9.64,4,124,3,0,3
C00503,2025-07-13,West,Home,92.8,4.23,6,34,7,0,3
C00170,2025-07-13,West,Sports,78.12,20.33,4,53,8,0,4
C00370,2025-07-14,South,Electronics,166.35,2.35,5,91,8,0,3
C00316,2025-07-14,North,Electronics,92.13,19.75,2,78,7,0,5
C00181,2025-07-14,West,Electronics,105.28,14.83,4,21,5,0,3
C00149,2025-07-15,South,Electronics,134.04,6.84,6,62,6,0,4
C00483,2025-07-15,West,Fashion,34.69,20.39,6,42,5,0,2
C00395,2025-07-15,North,Beauty,54.41,22.16,6,69,4,1,3
C00041,2025-07-16,North,Sports,83.81,0.0,2,74,3,0,3
C00044,2025-07-16,East,Electronics,128.09,12.59,2,74,6,0,4
C00246,2025-07-16,South,Electronics,78.53,1.82,3,74,5,0,4
C00382,2025-07-16,North,Sports,84.37,16.31,5,47,8,0,3
C00331,2025-07-17,North,Home,71.64,8.23,2,77,5,0,4
C00466,2025-07-17,East,Electronics,169.1,0.0,5,56,7,0,4
C00678,2025-07-17,South,Sports,71.93,18.18,3,99,4,0,4
C00355,2025-07-17,South,Electronics,72.73,9.08,4,54,4,0,3
C00591,2025-07-18,West,Home,71.72,10.05,5,45,7,0,4
C00405,2025-07-18,West,Beauty,26.4,16.7,3,154,6,0,4
C00290,2025-07-18,East,Fashion,75.99,11.28,3,62,11,0,4
C00425,2025-07-19,East,Electronics,170.33,7.56,3,71,4,0,5
C00417,2025-07-19,North,Fashion,73.69,17.79,3,74,7,0,3
C00278,2025-07-19,East,Beauty,31.82,18.96,3,111,8,1,3
C00184,2025-07-19,South,Beauty,79.25,19.63,5,54,11,0,4
C00206,2025-07-19,North,Electronics,196.09,14.24,2,28,4,0,3
C00450,2025-07-19,South,Sports,65.64,6.52,2,20,5,0,3
C00263,2025-07-19,East,Electronics,135.57,0.5,2,58,9,0,4
C00647,2025-07-20,South,Fashion,43.74,14.99,6,30,6,0,4
C00027,2025-07-20,North,Fashion,97.47,1.68,3,103,8,1,4
C00624,2025-07-20,North,Fashion,63.42,14.99,1,42,7,0,4
C00307,2025-07-20,North,Fashion,71.15,0.0,3,17,8,0,3
C00524,2025-07-20,North,Sports,20.31,14.77,7,56,7,0,3
C00484,2025-07-20,East,Fashion,63.77,5.5,4,43,5,0,4
C00164,2025-07-21,North,Fashion,121.88,0.27,2,48,5,0,3
C00668,2025-07-21,East,Fashion,133.94,13.44,2,52,2,0,4
